,arquivo,lon,lat,linha,nome,information,rua,bairro
3335,downloads/48.kml,-35.20439749583603,-5.777568826451898,48,"Santos Reis/Nova Descoberta, via Alecrim/Campus","{'road': 'Rua General Glicério', 'neighbourhood': 'Centro Histórico de Natal', 'suburb': 'Ribeira', 'city_district': 'Região Leste', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59090-510', 'country': 'Brasil', 'country_code': 'br'}",Rua General Glicério,Ribeira
3342,downloads/48.kml,-35.2038202341646,-5.77428731136024,48,"Santos Reis/Nova Descoberta, via Alecrim/Campus","{'road': 'Rua Olavo Bilac', 'suburb': 'Rocas', 'city_district': 'Região Leste', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59012010', 'country': 'Brasil', 'country_code': 'br'}",Rua Olavo Bilac,Rocas
3343,downloads/48.kml,-35.20366843789815,-5.773596139624715,48,"Santos Reis/Nova Descoberta, via Alecrim/Campus","{'road': 'Rua Pereira Simões', 'suburb': 'Rocas', 'city_district': 'Região Leste', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59010210', 'country': 'Brasil', 'country_code': 'br'}",Rua Pereira Simões,Rocas
3344,downloads/48.kml,-35.20351898856461,-5.77290840446949,48,"Santos Reis/Nova Descoberta, via Alecrim/Campus","{'road': 'Avenida Duque de Caxias', 'suburb': 'Rocas', 'city_district': 'Região Leste', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59012090', 'country': 'Brasil', 'country_code': 'br'}",Avenida Duque de Caxias,Rocas
3364,downloads/48.kml,-35.20052094943821,-5.76714894734323,48,"Santos Reis/Nova Descoberta, via Alecrim/Campus","{'road': 'Travessa Professor José Melquíades', 'suburb': 'Santos Reis', 'city_district': 'Região Leste', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59010-775', 'country': 'Brasil', 'country_code': 'br'}",Travessa Professor José Melquíades,Santos Reis
3366,downloads/48.kml,-35.198786146938794,-5.767561085522175,48,"Santos Reis/Nova Descoberta, via Alecrim/Campus","{'road': 'Travessa Professor José Melquades III', 'suburb': 'Santos Reis', 'city_district': 'Região Leste', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59010-775', 'country': 'Brasil', 'country_code': 'br'}",Travessa Professor José Melquades III,Santos Reis
3374,downloads/54.kml,-35.203803889453404,-5.773480972275138,54A,"Ponta Negra/Campus, via Rua Walter Duarte Pereira","{'road': 'Avenida Duque de Caxias', 'neighbourhood': 'Centro Histórico de Natal', 'suburb': 'Ribeira', 'city_district': 'Região Leste', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59012090', 'country': 'Brasil', 'country_code': 'br'}",Avenida Duque de Caxias,Ribeira
3379,downloads/54.kml,-35.20585720427334,-5.779342604801059,54A,"Ponta Negra/Campus, via Rua Walter Duarte Pereira","{'road': 'Praça Augusto Severo', 'neighbourhood': 'Centro Histórico de Natal', 'suburb': 'Ribeira', 'city_district': 'Região Leste', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59012-200', 'country': 'Brasil', 'country_code': 'br'}",Praça Augusto Severo,Ribeira
3383,downloads/54.kml,-35.20578143186867,-5.78069862909615,54A,"Ponta Negra/Campus, via Rua Walter Duarte Pereira","{'road': 'Avenida Câmara Cascudo', 'neighbourhood': 'Centro Histórico de Natal', 'suburb': 'Ribeira', 'city_district': 'Região Leste', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59025-030', 'country': 'Brasil', 'country_code': 'br'}",Avenida Câmara Cascudo,Ribeira
3384,downloads/54.kml,-35.206654407083995,-5.782028082758187,54A,"Ponta Negra/Campus, via Rua Walter Duarte Pereira","{'road': 'Travessa Pax', 'suburb': 'Cidade Alta', 'city_district': 'Região Leste', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59025-030', 'country': 'Brasil', 'country_code': 'br'}",Travessa Pax,Cidade Alta
3385,downloads/54.kml,-35.20694366656244,-5.7823407277464876,54A,"Ponta Negra/Campus, via Rua Walter Duarte Pereira","{'office': 'Secretaria Municipal de Cultura -SECULT', 'road': 'Avenida Câmara Cascudo', 'suburb': 'Cidade Alta', 'city_district': 'Região Leste', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59025-030', 'country': 'Brasil', 'country_code': 'br'}",Avenida Câmara Cascudo,Cidade Alta
3386,downloads/54.kml,-35.20772578194737,-5.782992839813232,54A,"Ponta Negra/Campus, via Rua Walter Duarte Pereira","{'historic': 'Mural', 'road': 'Rua Padre João Manoel', 'suburb': 'Cidade Alta', 'city_district': 'Região Leste', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59025-300', 'country': 'Brasil', 'country_code': 'br'}",Rua Padre João Manoel,Cidade Alta
3391,downloads/54.kml,-35.20987012423575,-5.786658078432082,54A,"Ponta Negra/Campus, via Rua Walter Duarte Pereira","{'amenity': 'Bar do Coelho', 'road': 'Rua Padre Pinto', 'suburb': 'Cidade Alta', 'city_district': 'Região Leste', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59025-270', 'country': 'Brasil', 'country_code': 'br'}",Rua Padre Pinto,Cidade Alta
3395,downloads/54.kml,-35.209059091284864,-5.790438232943416,54A,"Ponta Negra/Campus, via Rua Walter Duarte Pereira","{'road': 'Rua Coronel José Bernardo', 'suburb': 'Cidade Alta', 'city_district': 'Região Leste', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59025-003', 'country': 'Brasil', 'country_code': 'br'}",Rua Coronel José Bernardo,Cidade Alta
3398,downloads/54.kml,-35.209523364901536,-5.791382286697626,54A,"Ponta Negra/Campus, via Rua Walter Duarte Pereira","{'road': 'Rua Coronel José Bernardo', 'suburb': 'Alecrim', 'city_district': 'Região Leste', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59025-003', 'country': 'Brasil', 'country_code': 'br'}",Rua Coronel José Bernardo,Alecrim
3399,downloads/54.kml,-35.21198236383498,-5.792330363765359,54A,"Ponta Negra/Campus, via Rua Walter Duarte Pereira","{'road': 'Rua Vereador José Sotero', 'residential': 'Vila Ocidental', 'suburb': 'Alecrim', 'city_district': 'Região Leste', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59030350', 'country': 'Brasil', 'country_code': 'br'}",Rua Vereador José Sotero,Alecrim
3400,downloads/54.kml,-35.212185708805926,-5.79251853749156,54A,"Ponta Negra/Campus, via Rua Walter Duarte Pereira","{'road': 'Rua Fonseca e Silva', 'residential': 'Vila Ocidental', 'suburb': 'Alecrim', 'city_district': 'Região Leste', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59030350', 'country': 'Brasil', 'country_code': 'br'}",Rua Fonseca e Silva,Alecrim
3404,downloads/54.kml,-35.218081874772906,-5.794999161735178,54A,"Ponta Negra/Campus, via Rua Walter Duarte Pereira","{'historic': 'Relógio do Alecrim', 'road': 'Rua Doutor Manoel Miranda', 'suburb': 'Alecrim', 'city_district': 'Região Leste', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59037-190', 'country': 'Brasil', 'country_code': 'br'}",Rua Doutor Manoel Miranda,Alecrim
3406,downloads/54.kml,-35.21760913543403,-5.797207960858941,54A,"Ponta Negra/Campus, via Rua Walter Duarte Pereira","{'amenity': 'Bradesco', 'house_number': '510', 'road': 'Avenida Presidente Bandeira', 'suburb': 'Alecrim', 'city_district': 'Região Leste', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59032-201', 'country': 'Brasil', 'country_code': 'br'}",Avenida Presidente Bandeira,Alecrim
3409,downloads/54.kml,-35.21195663139224,-5.808791164308786,54A,"Ponta Negra/Campus, via Rua Walter Duarte Pereira","{'road': 'Rua Giácomo Palumbo', 'suburb': 'Lagoa Seca', 'city_district': 'Região Leste', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59054-590', 'country': 'Brasil', 'country_code': 'br'}",Rua Giácomo Palumbo,Lagoa Seca
3410,downloads/54.kml,-35.211499482393265,-5.809649890288711,54A,"Ponta Negra/Campus, via Rua Walter Duarte Pereira","{'road': 'Avenida Presidente Bandeira', 'suburb': 'Lagoa Seca', 'city_district': 'Região Leste', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59054-590', 'country': 'Brasil', 'country_code': 'br'}",Avenida Presidente Bandeira,Lagoa Seca
3411,downloads/54.kml,-35.211764266714454,-5.810418091714383,54A,"Ponta Negra/Campus, via Rua Walter Duarte Pereira","{'road': 'Avenida Bernardo Vieira', 'suburb': 'Lagoa Nova', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59054-590', 'country': 'Brasil', 'country_code': 'br'}",Avenida Bernardo Vieira,Lagoa Nova
3413,downloads/54.kml,-35.20851569250225,-5.811517462134361,54A,"Ponta Negra/Campus, via Rua Walter Duarte Pereira","{'amenity': 'Prepara Cursos Profissionalizantes', 'road': 'Avenida Bernardo Vieira', 'suburb': 'Lagoa Seca', 'city_district': 'Região Leste', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59054-590', 'country': 'Brasil', 'country_code': 'br'}",Avenida Bernardo Vieira,Lagoa Seca
3417,downloads/54.kml,-35.206136237829924,-5.815431391820312,54A,"Ponta Negra/Campus, via Rua Walter Duarte Pereira","{'road': 'Avenida Antônio Basílio', 'suburb': 'Lagoa Nova', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59056-000', 'country': 'Brasil', 'country_code': 'br'}",Avenida Antônio Basílio,Lagoa Nova
3418,downloads/54.kml,-35.20808863453567,-5.820866636931896,54A,"Ponta Negra/Campus, via Rua Walter Duarte Pereira","{'road': 'Avenida Amintas Barros', 'suburb': 'Lagoa Nova', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59075090', 'country': 'Brasil', 'country_code': 'br'}",Avenida Amintas Barros,Lagoa Nova
3419,downloads/54.kml,-35.20850437693298,-5.821900125592947,54A,"Ponta Negra/Campus, via Rua Walter Duarte Pereira","{'amenity': ""Habib's"", 'road': 'Avenida Senador Salgado Filho', 'suburb': 'Lagoa Nova', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59075090', 'country': 'Brasil', 'country_code': 'br'}",Avenida Senador Salgado Filho,Lagoa Nova
3423,downloads/54.kml,-35.2121296338737,-5.831319959834218,54A,"Ponta Negra/Campus, via Rua Walter Duarte Pereira","{'amenity': 'Guarda Patrimonial', 'road': 'Avenida Senador Salgado Filho - Marginal', 'suburb': 'Lagoa Nova', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59064440', 'country': 'Brasil', 'country_code': 'br'}",Avenida Senador Salgado Filho - Marginal,Lagoa Nova
3424,downloads/54.kml,-35.212307833135135,-5.832043485715985,54A,"Ponta Negra/Campus, via Rua Walter Duarte Pereira","{'highway': 'Potilândia', 'road': 'Avenida Senador Salgado Filho - Marginal', 'suburb': 'Candelária', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59064440', 'country': 'Brasil', 'country_code': 'br'}",Avenida Senador Salgado Filho - Marginal,Candelária
3427,downloads/54.kml,-35.21232107654214,-5.834999531507492,54A,"Ponta Negra/Campus, via Rua Walter Duarte Pereira","{'road': 'Rua Professor Moura Rabelo', 'neighbourhood': 'Conjunto Candelária', 'suburb': 'Candelária', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59064510', 'country': 'Brasil', 'country_code': 'br'}",Rua Professor Moura Rabelo,Candelária
3428,downloads/54.kml,-35.211946405470364,-5.836617993190885,54A,"Ponta Negra/Campus, via Rua Walter Duarte Pereira","{'amenity': 'Casanova Eco Bar', 'road': 'Avenida Senador Salgado Filho', 'neighbourhood': 'Bairro Latino', 'suburb': 'Candelária', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59064900', 'country': 'Brasil', 'country_code': 'br'}",Avenida Senador Salgado Filho,Candelária
3431,downloads/54.kml,-35.210245382040746,-5.842028092592955,54A,"Ponta Negra/Campus, via Rua Walter Duarte Pereira","{'road': 'Avenida das Brancas Dunas', 'neighbourhood': 'Bairro Latino', 'suburb': 'Candelária', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59064-720', 'country': 'Brasil', 'country_code': 'br'}",Avenida das Brancas Dunas,Candelária
3443,downloads/54.kml,-35.20701977424324,-5.849442221224308,54A,"Ponta Negra/Campus, via Rua Walter Duarte Pereira","{'road': 'Avenida Engenheiro Roberto Freire', 'suburb': 'Capim Macio', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59080-900', 'country': 'Brasil', 'country_code': 'br'}",Avenida Engenheiro Roberto Freire,Capim Macio
3451,downloads/54.kml,-35.18368799239397,-5.866688909009099,54A,"Ponta Negra/Campus, via Rua Walter Duarte Pereira","{'historic': 'Arco do Sol', 'road': 'Avenida Engenheiro Roberto Freire', 'neighbourhood': 'Conjunto Ponta Negra', 'suburb': 'Ponta Negra', 'city': 'Natal', 'municipality': 'Região Geográfica Imediata de Natal', 'state_district': 'Região Geográfica Intermediária de Natal', 'state': 'Rio Grande do Norte', 'region': 'Região Nordeste', 'postcode': '59080400', 'country': 'Brasil', 'country_code': 'br'}",Avenida Engenheiro Roberto Freire,Ponta Negra
